,new_plot_code,rai_2566,tons_per_rai_2566,cane_type_2566,soil_2566,cane_area_2566,rai_2567,tons_per_rai_2567,cane_type_2567,soil_2567,cane_area_2567,rai_2568,tons_per_rai_2568,cane_type_2568,soil_2568,cane_area_2568,water,average_yield,average_area,additional_yield,average_additional_water(mm),yield_probability
0,902115,หนองกระทุ่ม 1,12.694741004349543,อ้อยน้ำราด,เหนียว,25.29,หนองกระทุ่ม 1,9.202056148675366,อ้อยตอ 1,เหนียว,25.29,หนองกระทุ่ม 1,5.7407114624505935,อ้อยตอ 2,เหนียว,25.3,ชลประทาน (> 3 ครั้ง),9.212502871825167,25.293333333333333,2.123400125934138,472.96189276817734,0.40021125122570017
1,902114,หนองกระทุ่ม 1,16.15489361702128,อ้อยน้ำราด,เหนียว,11.75,หนองกระทุ่ม 1,8.69872340425532,อ้อยตอ 1,เหนียว,11.75,หนองกระทุ่ม 1,7.674893617021278,อ้อยตอ 2,เหนียว,11.75,ชลประทาน (> 3 ครั้ง),10.842836879432625,11.75,3.7537341335415952,317.6919872817528,1.0
2,902113,หนองกระทุ่ม 1,15.70897435897436,อ้อยน้ำราด,เหนียว,15.6,หนองกระทุ่ม 1,10.5666666666667,อ้อยตอ 1,เหนียว,15.6,หนองกระทุ่ม 1,6.373209169054441,อ้อยตอ 2,เหนียว,13.96,ชลประทาน (> 3 ครั้ง),10.8829500648985,15.053333333333333,3.7938473190074706,313.8716839040504,1.0
3,902112,หนองกระทุ่ม 1,17.230563002680967,อ้อยน้ำราด,เหนียว,11.19,หนองกระทุ่ม 1,5.941018766756033,อ้อยตอ 1,เหนียว,11.19,หนองกระทุ่ม 1,6.72027972027972,อ้อยตอ 2,เหนียว,8.58,ชลประทาน (> 3 ครั้ง),9.963953829905572,10.32,2.8748510840145425,401.3951348557579,1.0
4,902111,หนองกระทุ่ม 1,11.443653846153843,อ้อยน้ำราด,เหนียว,52.0,หนองกระทุ่ม 1,8.46289445048966,อ้อยตอ 1,เหนียว,45.95,หนองกระทุ่ม 1,7.0979877515310585,อ้อยน้ำราด,เหนียว,45.72,ชลประทาน (> 3 ครั้ง),9.001512016058188,47.89000000000001,1.9124092701671582,493.05625998408016,0.35903293861350316
5,902105,หนองกระทุ่ม 1,14.12614379084967,อ้อยตอ 1,เหนียว,61.2,หนองกระทุ่ม 1,8.47173202614379,อ้อยตอ 2,เหนียว,61.2,หนองกระทุ่ม 1,10.092156862745098,อ้อยน้ำราด,เหนียว,61.2,ชลประทาน (> 3 ครั้ง),10.896677559912852,61.20000000000001,3.807574814021823,312.56430342649304,1.0
6,902106,หนองกระทุ่ม 1,14.180793060718717,อ้อยตอ 2,เหนียว,80.7,หนองกระทุ่ม 1,12.163444857496904,อ้อยน้ำราด,เหนียว,80.7,หนองกระทุ่ม 1,10.181040892193304,อ้อยตอ 1,เหนียว,80.7,ชลประทาน (> 3 ครั้ง),12.175092936802974,80.7,5.085990190911945,190.8104580083862,1.0
7,902104,หนองกระทุ่ม 1,11.602008215426746,อ้อยตอ 2,เหนียว,21.91,หนองกระทุ่ม 1,8.354176175262438,อ้อยต้นฝน,เหนียว,21.91,หนองกระทุ่ม 1,8.123687813783661,อ้อยตอ 1,เหนียว,21.91,ชลประทาน (> 3 ครั้ง),9.359957401490949,21.91,2.270854655599919,458.9186042285791,0.42969457800288546
8,902101,หนองกระทุ่ม 1,13.893129770992369,อ้อยตอ 2,เหนียว,15.72,หนองกระทุ่ม 1,8.38295165394402,อ้อยตอ 3,เหนียว,15.72,หนองกระทุ่ม 1,11.11723700887199,อ้อยน้ำราด,เหนียว,15.78,ชลประทาน (> 3 ครั้ง),11.131106144602791,15.74,4.042003398711762,290.2377715512608,1.0
9,902102,หนองกระทุ่ม 1,11.62604540023895,อ้อยตอ 2,เหนียว,8.37,หนองกระทุ่ม 1,13.154121863799284,อ้อยตอ 3,เหนียว,8.37,หนองกระทุ่ม 1,9.08004778972521,อ้อยน้ำราด,เหนียว,8.37,ชลประทาน (> 3 ครั้ง),11.28673835125448,8.37,4.19763560536345,275.4156566320524,1.0
10,902137,หนองกระทุ่ม 1,14.32023868722029,อ้อยตอ 2,เหนียว,20.11,หนองกระทุ่ม 1,10.339134758826454,อ้อยตอ 3,เหนียว,20.11,หนองกระทุ่ม 1,8.809779951100243,อ้อยตอ 4,เหนียว,20.45,น้ำเสริม (1-3 ครั้ง),11.15638446571566,20.223333333333333,4.067281719824631,287.83031239765415,1.0
11,902138,หนองกระทุ่ม 1,17.04569732937685,อ้อยตอ 2,เหนียว,33.7,หนองกระทุ่ม 1,10.374777448071216,อ้อยตอ 3,เหนียว,33.7,หนองกระทุ่ม 1,8.986646884272995,อ้อยตอ 4,เหนียว,33.7,ชลประทาน (> 3 ครั้ง),12.135707220573686,33.7,5.046604474682656,194.5614786016518,1.0
12,902139,หนองกระทุ่ม 1,14.734400434074876,อ้อยตอ 2,เหนียว,36.86,หนองกระทุ่ม 1,9.494574064026043,อ้อยตอ 3,เหนียว,36.86,หนองกระทุ่ม 1,8.202658708627238,อ้อยตอ 4,เหนียว,36.86,ชลประทาน (> 3 ครั้ง),10.81054440224272,36.86,3.72144165635169,320.76746129983906,1.0
13,902136,หนองกระทุ่ม 1,13.8814825666569,อ้อยน้ำราด,เหนียว,68.26,หนองกระทุ่ม 1,29.466,อ้อยตอ 1,เหนียว,5.0,หนองกระทุ่ม 1,9.715206563140931,อ้อยน้ำราด,เหนียว,68.26,ชลประทาน (> 3 ครั้ง),17.687563043265943,47.17333333333334,10.598460297374913,0.0,1.0
14,902123,หนองกระทุ่ม 1,17.177133655394524,อ้อยน้ำราด,เหนียว,12.42,หนองกระทุ่ม 1,8.15619967793881,อ้อยตอ 1,เหนียว,12.42,หนองกระทุ่ม 1,5.248181083265966,อ้อยน้ำราด,เหนียว,12.37,ชลประทาน (> 3 ครั้ง),10.193838138866434,12.403333333333334,3.104735392975405,379.50139114519953,1.0
15,902124,หนองกระทุ่ม 1,14.136693072644531,อ้อยน้ำราด,เหนียว,59.33,หนองกระทุ่ม 1,7.656666104837349,อ้อยตอ 1,เหนียว,59.33,หนองกระทุ่ม 1,5.215573908646554,อ้อยตอ 2,เหนียว,59.33,ชลประทาน (> 3 ครั้ง),9.002977695376146,59.330000000000005,1.9138749494851162,492.91667147760796,0.35931402804102663
16,902116,หนองกระทุ่ม 1,11.681969949916526,อ้อยตอ 1,เหนียว,11.98,หนองกระทุ่ม 1,9.032554257095155,อ้อยตอ 2,เหนียว,11.98,หนองกระทุ่ม 1,2.4565943238731216,อ้อยตอ 3,เหนียว,11.98,ชลประทาน (> 3 ครั้ง),7.723706176961602,11.979999999999999,0.6346034310705724,614.752054183755,0.154672547940499
17,902117,หนองกระทุ่ม 1,14.125445897740782,อ้อยตอ 1,เหนียว,16.82,หนองกระทุ่ม 1,5.925089179548157,อ้อยตอ 2,เหนียว,16.82,หนองกระทุ่ม 1,,อ้อยตอ 3,เหนียว,0.0,ชลประทาน (> 3 ครั้ง),10.025267538644469,11.213333333333333,2.9361647927534396,395.55573402348193,1.0
18,902118,หนองกระทุ่ม 1,17.056695992179865,อ้อยตอ 1,เหนียว,10.23,หนองกระทุ่ม 1,10.634408602150538,อ้อยตอ 2,เหนียว,10.23,หนองกระทุ่ม 1,,อ้อยตอ 3,เหนียว,0.0,ชลประทาน (> 3 ครั้ง),13.845552297165202,6.82,6.756449551274173,31.719090354840688,1.0
19,902119,หนองกระทุ่ม 1,11.936567164179104,อ้อยน้ำราด,เหนียว,5.36,หนองกระทุ่ม 1,17.533582089552237,อ้อยตอ 1,เหนียว,5.36,หนองกระทุ่ม 1,5.867783985102421,อ้อยตอ 2,เหนียว,5.37,ชลประทาน (> 3 ครั้ง),11.779311079611254,5.363333333333333,4.690208333720225,228.50396821712144,1.0
20,902121,หนองกระทุ่ม 1,11.323232323232324,อ้อยตอ 2,เหนียว,13.86,หนองกระทุ่ม 1,16.451659451659452,อ้อยน้ำราด,เหนียว,13.86,หนองกระทุ่ม 1,10.647653429602888,อ้อยตอ 1,เหนียว,13.85,ชลประทาน (> 3 ครั้ง),12.80751506816489,13.856666666666667,5.71841232227386,130.57977883106096,1.0
21,902131,หนองกระทุ่ม 1,11.680755395683454,อ้อยตอ 2,เหนียว,11.12,หนองกระทุ่ม 1,8.526978417266188,อ้อยตอ 3,เหนียว,11.12,หนองกระทุ่ม 1,7.610619469026548,อ้อยน้ำราด,เหนียว,11.3,ชลประทาน (> 3 ครั้ง),9.272784427325396,11.18,2.1836816814343667,467.220792244346,0.4122059394927693
22,902132,หนองกระทุ่ม 1,13.294506402313091,อ้อยตอ 2,เหนียว,24.21,หนองกระทุ่ม 1,9.115654688145394,อ้อยตอ 3,เหนียว,24.21,หนองกระทุ่ม 1,9.473071951744938,อ้อยน้ำราด,เหนียว,23.21,ชลประทาน (> 3 ครั้ง),10.627744347401142,23.876666666666665,3.538641601510113,338.17699033237017,1.0
23,902133,หนองกระทุ่ม 1,13.248447204968944,อ้อยตอ 2,เหนียว,24.15,หนองกระทุ่ม 1,7.655072463768115,อ้อยตอ 3,เหนียว,24.15,หนองกระทุ่ม 1,7.06900826446281,อ้อยน้ำราด,เหนียว,24.2,ชลประทาน (> 3 ครั้ง),9.324175977733288,24.166666666666668,2.235073231842259,462.32635887216577,0.42249735218728013
24,902134,หนองกระทุ่ม 1,12.587677725118484,อ้อยตอ 2,เหนียว,25.32,หนองกระทุ่ม 1,7.27132701421801,อ้อยตอ 3,เหนียว,25.32,หนองกระทุ่ม 1,7.044740024183796,อ้อยน้ำราด,เหนียว,24.81,ชลประทาน (> 3 ครั้ง),8.96791492117343,25.150000000000002,1.8788121752824,496.25598330643805,0.35261085033773065
25,902135,หนองกระทุ่ม 1,12.74106433677522,อ้อยตอ 2,เหนียว,25.18,หนองกระทุ่ม 1,10.598490865766482,อ้อยน้ำราด,เหนียว,25.18,หนองกระทุ่ม 1,9.506740681998414,อ้อยตอ 1,เหนียว,25.22,ชลประทาน (> 3 ครั้ง),10.948765294846707,25.19333333333333,3.8596625489556775,307.60356676612594,1.0
26,902122,หนองกระทุ่ม 1,11.1885593220339,อ้อยน้ำราด,เหนียว,9.44,หนองกระทุ่ม 1,10.210805084745765,อ้อยตอ 1,เหนียว,9.44,หนองกระทุ่ม 1,6.585026737967914,อ้อยตอ 2,เหนียว,9.35,ชลประทาน (> 3 ครั้ง),9.328130381582527,9.409999999999998,2.2390276356914978,461.9497489817621,0.4232915326806372
27,902125,หนองกระทุ่ม 1,18.799720865317514,อ้อยตุลาคม,เหนียว,28.66,หนองกระทุ่ม 1,10.564200976971389,อ้อยตอ 1,เหนียว,28.66,หนองกระทุ่ม 1,4.154811715481172,อ้อยตอ 2,เหนียว,28.68,ชลประทาน (> 3 ครั้ง),11.17291118592336,28.666666666666668,4.08380844003233,286.25633904453997,1.0
28,902128,หนองกระทุ่ม 1,12.154122621564484,อ้อยตอ 1,เหนียว,141.9,หนองกระทุ่ม 1,8.101127554615926,อ้อยตอ 2,เหนียว,141.9,หนองกระทุ่ม 1,6.173726125872156,อ้อยน้ำราด,เหนียว,141.89,ชลประทาน (> 3 ครั้ง),8.809658767350856,141.89666666666668,1.7205560214598261,511.327997956207,0.3229478748317999
29,902129,หนองกระทุ่ม 1,10.71868686868687,อ้อยตอ 1,เหนียว,19.8,หนองกระทุ่ม 1,8.161111111111111,อ้อยน้ำราด,เหนียว,19.8,หนองกระทุ่ม 1,4.616120906801007,อ้อยตอ 1,เหนียว,19.85,ชลประทาน (> 3 ครั้ง),7.831972962199663,19.816666666666666,0.742870216308634,604.4409317801301,0.16826273210944565
30,902130,หนองกระทุ่ม 1,12.938300349243308,อ้อยน้ำราด,เหนียว,17.18,หนองกระทุ่ม 1,8.119906868451688,อ้อยตอ 1,เหนียว,17.18,หนองกระทุ่ม 1,5.927787406123628,อ้อยตอ 2,เหนียว,17.31,ชลประทาน (> 3 ครั้ง),8.995331541272874,17.223333333333333,1.9062287953818444,493.64487663030053,0.35784848191991125
31,906105,หนองกระทุ่ม 2,4.36986301369863,อ้อยตอ 3,เหนียว,7.3,หนองกระทุ่ม 2,9.152054794520549,อ้อยน้ำราด,เหนียว,7.3,หนองกระทุ่ม 2,13.17945205479452,อ้อยตอ 1,เหนียว,7.3,ชลประทาน (> 3 ครั้ง),8.900456621004567,7.3,1.8113538751135376,502.6805833225202,0.3398438530891864
32,906106,หนองกระทุ่ม 2,11.188729874776389,อ้อยตอ 3,เหนียว,11.18,หนองกระทุ่ม 2,8.295169946332736,อ้อยน้ำราด,เหนียว,11.18,หนองกระทุ่ม 2,9.24307417336908,อ้อยตอ 1,เหนียว,11.19,ชลประทาน (> 3 ครั้ง),9.575657998159402,11.183333333333332,2.4865552522683725,438.375690260155,0.47349346210717413
33,906107,หนองกระทุ่ม 2,12.314659685863871,อ้อยตอ 3,เหนียว,19.1,หนองกระทุ่ม 2,3.251832460732984,อ้อยตอ 4,เหนียว,19.1,หนองกระทุ่ม 2,9.55503875968992,อ้อยน้ำราด,เหนียว,19.35,ชลประทาน (> 3 ครั้ง),8.373843635428925,19.183333333333334,1.2847408895378951,552.8342009963909,0.24728528874250943
34,906108,หนองกระทุ่ม 2,13.25049407114625,อ้อยตอ 1,เหนียว,40.48,หนองกระทุ่ม 2,6.950592885375493,อ้อยตอ 2,เหนียว,40.48,หนองกระทุ่ม 2,9.808674101610904,อ้อยน้ำราด,เหนียว,40.35,ชลประทาน (> 3 ครั้ง),10.003253686044216,40.43666666666667,2.9141509401531867,397.6522914139822,1.0
35,906104,หนองกระทุ่ม 2,15.542759407069555,อ้อยน้ำราด,เหนียว,17.54,หนองกระทุ่ม 2,4.996009122006842,อ้อยตอ 1,เหนียว,17.54,หนองกระทุ่ม 2,6.948717948717949,อ้อยน้ำราด,เหนียว,17.55,ชลประทาน (> 3 ครั้ง),9.162495492598115,17.543333333333333,2.0733927467070856,477.72450031361086,0.39033131759268813
36,906103,หนองกระทุ่ม 2,13.89416553595658,อ้อยน้ำราด,เหนียว,7.37,หนองกระทุ่ม 2,4.436906377204885,อ้อยตอ 1,เหนียว,7.37,หนองกระทุ่ม 2,13.397622192866578,อ้อยน้ำราด,เหนียว,7.57,ชลประทาน (> 3 ครั้ง),10.576231368676014,7.436666666666667,3.4871286227849847,343.0829883061919,1.0
37,906109,หนองกระทุ่ม 2,12.58899923605806,อ้อยตอ 1,เหนียว,26.18,หนองกระทุ่ม 2,6.947288006111536,อ้อยตอ 2,เหนียว,26.18,หนองกระทุ่ม 2,8.312452253628726,อ้อยน้ำราด,เหนียว,26.18,ชลประทาน (> 3 ครั้ง),9.282913165266107,26.179999999999996,2.193810419375078,466.25615053570687,0.4142297345675324
38,906110,หนองกระทุ่ม 2,12.87481633852483,อ้อยตอ 1,เหนียว,34.03,หนองกระทุ่ม 2,5.536879224213929,อ้อยตอ 2,เหนียว,34.03,หนองกระทุ่ม 2,8.83731778425656,อ้อยน้ำราด,เหนียว,34.3,ชลประทาน (> 3 ครั้ง),9.08300444899844,34.12,1.9939017031074098,485.2950758945324,0.3747734490236756
39,906111,หนองกระทุ่ม 2,15.151674326986212,อ้อยตุลาคม,เหนียว,15.23,หนองกระทุ่ม 2,7.613263296126066,อ้อยตอ 1,เหนียว,15.23,หนองกระทุ่ม 2,,อ้อยตอ 2,เหนียว,0.0,ชลประทาน (> 3 ครั้ง),11.382468811556139,10.153333333333334,4.29336606566511,266.2984699366562,1.0
40,906112,หนองกระทุ่ม 2,9.46916890080429,อ้อยตอ 1,เหนียว,7.46,หนองกระทุ่ม 2,3.627345844504021,อ้อยตอ 2,เหนียว,7.46,หนองกระทุ่ม 2,,พักดิน,เหนียว,,ชลประทาน (> 3 ครั้ง),6.548257372654155,7.46,0.0,675.1904761904761,0.05265511018510781
41,906114,หนองกระทุ่ม 2,13.49034749034749,อ้อยตอ 2,เหนียว,10.36,หนองกระทุ่ม 2,3.095559845559846,อ้อยตอ 3,เหนียว,10.36,หนองกระทุ่ม 2,13.045366795366796,อ้อยน้ำราด,เหนียว,10.36,ชลประทาน (> 3 ครั้ง),9.877091377091377,10.36,2.7879886312003475,409.6677494094907,1.0
42,906119,หนองกระทุ่ม 2,7.486278814489572,อ้อยตอ 2,เหนียว,27.33,หนองกระทุ่ม 2,8.7596048298573,อ้อยต้นฝน,เหนียว,27.33,หนองกระทุ่ม 2,10.942188071716064,อ้อยตอ 1,เหนียว,27.33,ชลประทาน (> 3 ครั้ง),9.062690572020978,27.33,1.9735878261299487,487.2297308447668,0.3708290095275236
43,906113,หนองกระทุ่ม 2,14.724437998549671,อ้อยตุลาคม,เหนียว,13.79,หนองกระทุ่ม 2,3.2168237853517043,อ้อยตอ 1,เหนียว,13.79,หนองกระทุ่ม 2,,พักดิน,เหนียว,,ชลประทาน (> 3 ครั้ง),8.970630891950687,13.79,1.881528146059658,495.9973194228897,0.3531284796841527
44,906118,หนองกระทุ่ม 2,15.610483506552194,อ้อยตุลาคม,เหนียว,22.13,หนองกระทุ่ม 2,8.034342521464076,อ้อยต้นฝน,เหนียว,22.13,หนองกระทุ่ม 2,15.783795881826322,อ้อยตอ 1,เหนียว,22.34,ชลประทาน (> 3 ครั้ง),13.14287396994753,22.2,6.053771224056501,98.6408358041428,1.0
45,906120,หนองกระทุ่ม 2,13.386597938144329,อ้อยตอ 1,เหนียว,17.46,หนองกระทุ่ม 2,3.59163802978236,อ้อยตอ 2,เหนียว,17.46,หนองกระทุ่ม 2,8.639175257731958,อ้อยน้ำราด,เหนียว,17.46,ชลประทาน (> 3 ครั้ง),8.53913707521955,17.46,1.4500343293285205,537.091968635379,0.27483424582561566
46,906123,หนองกระทุ่ม 2,14.808823529411766,อ้อยตอ 1,เหนียว,40.8,หนองกระทุ่ม 2,9.010349541105253,อ้อยน้ำราด,เหนียว,51.21,หนองกระทุ่ม 2,8.873422636381285,อ้อยตอ 1,เหนียว,51.51,ชลประทาน (> 3 ครั้ง),10.897531902299434,47.839999999999996,3.8084291564084047,312.4829374849138,1.0
47,906124,หนองกระทุ่ม 2,4.603571428571429,อ้อยตอ 3,เหนียว,14.0,หนองกระทุ่ม 2,6.5321428571428575,อ้อยน้ำราด,เหนียว,14.0,หนองกระทุ่ม 2,5.811965811965812,อ้อยตอ 1,เหนียว,14.04,ชลประทาน (> 3 ครั้ง),5.649226699226699,14.013333333333334,0.0,675.1904761904761,0.018723056844670165
48,906129,หนองกระทุ่ม 2,15.741076830006053,อ้อยน้ำราด,เหนียว,66.12,หนองกระทุ่ม 2,4.459467634603751,อ้อยตอ 1,เหนียว,66.12,หนองกระทุ่ม 2,13.068814277071988,อ้อยน้ำราด,เหนียว,66.12,ชลประทาน (> 3 ครั้ง),11.089786247227265,66.12,4.000683501336235,294.1729998727395,1.0
49,906126,หนองกระทุ่ม 2,13.802557240559022,อ้อยน้ำราด,เหนียว,33.63,หนองกระทุ่ม 2,4.994944989592625,อ้อยตอ 1,เหนียว,33.63,หนองกระทุ่ม 2,13.25489457831325,อ้อยน้ำราด,เหนียว,26.56,ชลประทาน (> 3 ครั้ง),10.6841322694883,31.273333333333337,3.5950295235972707,332.80671203835516,1.0
50,906125,หนองกระทุ่ม 2,14.40193842645382,อ้อยน้ำราด,เหนียว,35.08,หนองกระทุ่ม 2,6.428449258836946,อ้อยตอ 1,เหนียว,35.08,หนองกระทุ่ม 2,7.7048856255295135,อ้อยน้ำราด,เหนียว,35.41,ชลประทาน (> 3 ครั้ง),9.511757770273427,35.19,2.422655024382397,444.46142624929547,0.4604604760824062
51,906148,หนองกระทุ่ม 2,10.819648093841645,อ้อยน้ำราด,เหนียว,6.82,หนองกระทุ่ม 2,4.469208211143695,อ้อยตอ 1,เหนียว,6.82,หนองกระทุ่ม 2,9.095168374816984,อ้อยน้ำราด,เหนียว,6.83,ชลประทาน (> 3 ครั้ง),8.128008226600775,6.823333333333333,1.0389054807097455,576.2470970752623,0.2092063134440056
52,906149,หนองกระทุ่ม 2,23.36105476673428,อ้อยน้ำราด,เหนียว,9.86,หนองกระทุ่ม 2,6.342799188640974,อ้อยตอ 1,เหนียว,9.86,หนองกระทุ่ม 2,9.444444444444445,อ้อยน้ำราด,เหนียว,9.81,ชลประทาน (> 3 ครั้ง),13.0494327999399,9.843333333333334,5.960330054048871,107.53999485248848,1.0
53,906150,หนองกระทุ่ม 2,15.748414376321357,อ้อยน้ำราด,เหนียว,9.46,หนองกระทุ่ม 2,8.691331923890063,อ้อยตอ 1,เหนียว,9.46,หนองกระทุ่ม 2,6.781380753138075,อ้อยน้ำราด,เหนียว,9.56,ชลประทาน (> 3 ครั้ง),10.407042351116496,9.493333333333334,3.317939605225467,359.19622807376504,1.0
54,906151,หนองกระทุ่ม 2,13.167462482946792,อ้อยน้ำราด,เหนียว,29.32,หนองกระทุ่ม 2,7.918144611186903,อ้อยตอ 1,เหนียว,29.32,หนองกระทุ่ม 2,13.153819918144611,อ้อยน้ำราด,เหนียว,29.32,น้ำเสริม (1-3 ครั้ง),11.413142337426102,29.320000000000004,4.3240395915350724,263.3771817585645,1.0
55,906154,หนองกระทุ่ม 2,12.58489555436529,อ้อยตอ 2,เหนียว,18.67,หนองกระทุ่ม 2,6.791108730583823,อ้อยตอ 3,เหนียว,18.67,หนองกระทุ่ม 2,9.643813604713444,อ้อยน้ำราด,เหนียว,18.67,ชลประทาน (> 3 ครั้ง),9.673272629887519,18.67,2.5841698839964895,429.079058667001,0.4934529335773238
56,906133,หนองกระทุ่ม 2,13.71311475409836,อ้อยตอ 1,เหนียว,21.96,หนองกระทุ่ม 2,4.163479052823315,อ้อยตอ 2,เหนียว,21.96,หนองกระทุ่ม 2,,พักดิน,เหนียว,,ชลประทาน (> 3 ครั้ง),8.938296903460838,21.96,1.8491941575698085,499.07674689811347,0.34698392407762324
57,906130,หนองกระทุ่ม 2,12.130307855626326,อ้อยน้ำราด,เหนียว,37.68,หนองกระทุ่ม 2,5.332802547770701,อ้อยตอ 1,เหนียว,37.68,หนองกระทุ่ม 2,,พักดิน,เหนียว,,ชลประทาน (> 3 ครั้ง),8.731555201698512,37.68,1.642452455807483,518.7664327802397,0.30869924153423556
58,906131,หนองกระทุ่ม 2,12.610878661087868,อ้อยตอ 1,เหนียว,21.51,หนองกระทุ่ม 2,4.495583449558345,อ้อยตอ 2,เหนียว,21.51,หนองกระทุ่ม 2,,พักดิน,เหนียว,,ชลประทาน (> 3 ครั้ง),8.553231055323106,21.51,1.464128309432077,535.7496848159926,0.2772513901911619
59,906136,หนองกระทุ่ม 2,14.093917274939171,อ้อยน้ำราด,เหนียว,20.55,หนองกระทุ่ม 2,4.748418491484185,อ้อยตอ 1,เหนียว,20.55,หนองกระทุ่ม 2,,พักดิน,เหนียว,,ชลประทาน (> 3 ครั้ง),9.421167883211679,20.55,2.332065137320649,453.08903454089057,0.44205976627583
60,906140,หนองกระทุ่ม 2,14.650413002930986,อ้อยน้ำราด,เหนียว,37.53,หนองกระทุ่ม 2,6.1993072208899545,อ้อยตอ 1,เหนียว,37.53,หนองกระทุ่ม 2,,พักดิน,เหนียว,,ชลประทาน (> 3 ครั้ง),10.42486011191047,37.53,3.3357573660194397,357.49929847433907,1.0
61,906134,หนองกระทุ่ม 2,19.75388601036269,อ้อยตุลาคม,เหนียว,19.3,หนองกระทุ่ม 2,9.467357512953368,อ้อยตอ 1,เหนียว,19.3,หนองกระทุ่ม 2,,พักดิน,เหนียว,,ชลประทาน (> 3 ครั้ง),14.610621761658031,19.3,7.5215190157670015,0.0,1.0
62,906135,หนองกระทุ่ม 2,11.02762730227519,อ้อยน้ำราด,เหนียว,18.46,หนองกระทุ่ม 2,8.82177681473456,อ้อยตอ 1,เหนียว,18.46,หนองกระทุ่ม 2,,พักดิน,เหนียว,,ชลประทาน (> 3 ครั้ง),9.924702058504876,18.46,2.835599312613846,405.1333987986813,1.0
63,906139,หนองกระทุ่ม 2,12.484439834024895,อ้อยน้ำราด,เหนียว,19.28,หนองกระทุ่ม 2,3.2764522821576763,อ้อยตอ 1,เหนียว,19.28,หนองกระทุ่ม 2,,พักดิน,เหนียว,,ชลประทาน (> 3 ครั้ง),7.880446058091286,19.28,0.7913433122002562,599.8244464571185,0.1745889787429208
64,906138,หนองกระทุ่ม 2,15.409495548961422,อ้อยน้ำราด,เหนียว,33.7,หนองกระทุ่ม 2,5.490504451038575,อ้อยตอ 1,เหนียว,33.7,หนองกระทุ่ม 2,,พักดิน,เหนียว,,ชลประทาน (> 3 ครั้ง),10.45,33.7,3.36089725410897,355.10502341819335,1.0
65,906143,หนองกระทุ่ม 2,12.26502213788741,อ้อยตอ 2,เหนียว,15.81,หนองกระทุ่ม 2,6.229601518026566,อ้อยตอ 3,เหนียว,15.81,หนองกระทุ่ม 2,,พักดิน,เหนียว,,ชลประทาน (> 3 ครั้ง),9.247311827956988,15.81,2.1582090820659587,469.6467540889563,0.40712675226462086
66,906128,หนองกระทุ่ม 2,11.21176720475786,อ้อยตอ 1,เหนียว,47.08,หนองกระทุ่ม 2,2.654842820730672,อ้อยตอ 2,เหนียว,47.08,หนองกระทุ่ม 2,,อ้อยน้ำราด,เหนียว,0.0,ชลประทาน (> 3 ครั้ง),6.933305012744266,31.386666666666667,0.0,675.1904761904761,0.07749913266443524
67,906153,หนองกระทุ่ม 2,14.092896174863386,อ้อยตอ 1,เหนียว,42.09,หนองกระทุ่ม 2,8.776906628652883,อ้อยตอ 2,เหนียว,42.09,หนองกระทุ่ม 2,11.77856973152768,อ้อยน้ำราด,เหนียว,42.09,ชลประทาน (> 3 ครั้ง),11.549457511681316,42.09,4.460354765790287,250.39478421044888,1.0
68,906127,หนองกระทุ่ม 2,17.102678571428573,อ้อยน้ำราด,เหนียว,13.44,หนองกระทุ่ม 2,5.135416666666668,อ้อยตอ 1,เหนียว,13.44,หนองกระทุ่ม 2,7.863501483679524,อ้อยน้ำราด,เหนียว,13.48,ชลประทาน (> 3 ครั้ง),10.033865573924922,13.453333333333333,2.944762828033893,394.73687352058164,1.0
69,906101,หนองกระทุ่ม 2,13.351704429475404,อ้อยน้ำราด,เหนียว,48.99,หนองกระทุ่ม 2,4.743212900591958,อ้อยตอ 1,เหนียว,48.99,หนองกระทุ่ม 2,15.154837390059312,อ้อยน้ำราด,เหนียว,48.89,ชลประทาน (> 3 ครั้ง),11.083251573375557,48.95666666666667,3.994148827484528,294.7953497633783,1.0
70,906122,หนองกระทุ่ม 2,11.450413223140496,อ้อยตอ 1,เหนียว,14.52,หนองกระทุ่ม 2,6.772340425531914,อ้อยตอ 2,เหนียว,4.7,หนองกระทุ่ม 2,18.850427350427356,อ้อยน้ำราด,เหนียว,4.68,ชลประทาน (> 3 ครั้ง),12.35772699969992,7.966666666666666,5.268624253808891,173.41673773248655,1.0
