,new_plot_code,rai_2566,tons_per_rai_2566,cane_type_2566,soil_2566,cane_area_2566,rai_2567,tons_per_rai_2567,cane_type_2567,soil_2567,cane_area_2567,rai_2568,tons_per_rai_2568,cane_type_2568,soil_2568,cane_area_2568,water,average_yield,average_area,additional_yield,average_additional_water(mm),yield_probability
223,928109,หนองแก ,18.646234676007005,อ้อยน้ำราด,ทราย ,17.13,หนองแก ,8.060128429655576,อ้อยตอ 1,ทราย ,17.13,หนองแก ,4.953125,อ้อยตอ 2,ทราย,17.28,น้ำเสริม (1-3 ครั้ง),10.553162701887528,17.18,3.4640599559964986,345.2800041908096,1.0
224,928104,หนองแก ,12.009317803660563,อ้อยตอ 1,เหนียว,30.05,หนองแก ,5.608985024958402,อ้อยตอ 2,เหนียว,30.05,หนองแก ,6.648585690515808,อ้อยน้ำราด,ทราย,30.05,ชลประทาน (> 3 ครั้ง),8.088962839711591,30.05,0.999860093820562,579.9657053504227,0.20349288268687044
225,928110,หนองแก ,13.352346278317151,อ้อยตอ 1,ทราย ,24.72,หนองแก ,6.943770226537217,อ้อยตอ 2,ทราย ,24.72,หนองแก ,10.185696871190574,อ้อยน้ำราด,ทราย,24.61,น้ำเสริม (1-3 ครั้ง),10.160604458681647,24.683333333333334,3.0715017127906172,382.6665035437507,1.0
226,928111,หนองแก ,8.701076320939334,อ้อยตอ 1,ทราย ,20.44,หนองแก ,3.481898238747554,อ้อยตอ 2,ทราย ,20.44,หนองแก ,4.726161369193154,อ้อยน้ำราด,ทราย,20.45,น้ำฝน,5.636378642960014,20.44333333333333,0.0,675.1904761904761,0.01842337322902744
227,928112,หนองแก ,16.887385740402195,อ้อยตุลาคม,เหนียว,27.35,หนองแก ,8.609140767824496,อ้อยตอ 1,เหนียว,27.35,หนองแก ,7.041786743515849,อ้อยตอ 2,ทราย,27.76,น้ำเสริม (1-3 ครั้ง),10.846104417247512,27.486666666666668,3.757001671356482,317.38079320414454,1.0
228,928113,หนองแก ,11.2972,อ้อยน้ำราด,เหนียว,25.0,หนองแก ,8.2532,อ้อยตอ 1,เหนียว,25.0,หนองแก ,5.1152,อ้อยตอ 2,ทราย,25.0,น้ำเสริม (1-3 ครั้ง),8.221866666666665,25.0,1.132763920775636,567.308198021368,0.22332074432006643
229,928114,หนองแก ,14.711784193090397,อ้อยน้ำราด,เหนียว,21.13,หนองแก ,8.501183151916706,อ้อยตอ 1,เหนียว,21.13,หนองแก ,5.230769230769231,อ้อยตอ 2,ทราย,20.67,น้ำเสริม (1-3 ครั้ง),9.481245525258776,20.976666666666667,2.392142779367747,447.36735434592885,0.4542513352264489
230,928124,หนองแก ,15.753391209983723,อ้อยตุลาคม,ทราย ,36.86,หนองแก ,5.391481280520891,อ้อยตอ 1,ทราย ,36.86,หนองแก ,8.00293020777837,อ้อยน้ำราด,ทราย,37.54,น้ำเสริม (1-3 ครั้ง),9.715934232760995,37.086666666666666,2.626831486869966,425.016048869527,1.0
231,928141,หนองแก ,10.46539712029726,อ้อยน้ำราด,ทราย ,21.53,หนองแก ,4.5587552252670696,อ้อยตอ 1,ทราย ,21.53,หนองแก ,4.651789865178986,อ้อยน้ำราด,ทราย,21.51,ชลประทาน (> 3 ครั้ง),6.558647403581105,21.523333333333337,0.0,675.1904761904761,0.053230440570297986
232,926101,หนองกระทิง ,13.85848252344416,อ้อยตอ 2,เหนียว,35.19,หนองกระทิง ,7.284455811310031,อ้อยตอ 3,เหนียว,35.19,หนองกระทิง ,7.882068769536803,อ้อยน้ำราด,เหนียว,35.19,ชลประทาน (> 3 ครั้ง),9.675002368096997,35.19,2.585899622205968,428.9143216946697,0.49380691259706083
233,926103,หนองกระทิง ,13.393294648613798,อ้อยตอ 1,เหนียว,31.02,หนองกระทิง ,11.188910380399744,อ้อยตอ 2,เหนียว,31.02,หนองกระทิง ,5.793036750483558,อ้อยตอ 3,เหนียว,31.02,ชลประทาน (> 3 ครั้ง),10.1250805931657,31.02,3.035977847274671,386.0497288309837,1.0
234,926107,หนองกระทิง ,18.76829268292683,อ้อยตอ 1,เหนียว,4.92,หนองกระทิง ,4.774390243902439,อ้อยตอ 2,เหนียว,4.92,หนองกระทิง ,,อ้อยน้ำราด,เหนียว,0.0,น้ำเสริม (1-3 ครั้ง),11.771341463414634,3.28,4.682238717523605,229.2629792834662,1.0
235,926108,หนองกระทิง ,20.285714285714285,อ้อยตอ 1,เหนียว,6.86,หนองกระทิง ,15.762390670553934,อ้อยตอ 2,เหนียว,6.86,หนองกระทิง ,4.604379562043796,อ้อยน้ำราด,เหนียว,6.85,น้ำเสริม (1-3 ครั้ง),13.550828172770672,6.8566666666666665,6.461725426879642,59.78805458289123,1.0
236,926109,หนองกระทิง ,13.82302373388152,อ้อยตอ 2,เหนียว,53.51,หนองกระทิง ,8.95477480844702,อ้อยตอ 3,เหนียว,53.51,หนองกระทิง ,8.509297912713471,อ้อยน้ำราด,เหนียว,52.7,ชลประทาน (> 3 ครั้ง),10.429032151680671,53.24,3.3399294057896416,357.10196135336747,1.0
237,926119,หนองกระทิง ,14.721398305084746,อ้อยตอ 1,เหนียว,9.44,หนองกระทิง ,6.8389830508474585,อ้อยตอ 2,เหนียว,9.44,หนองกระทิง ,3.596923076923077,อ้อยน้ำราด,เหนียว,9.75,น้ำเสริม (1-3 ครั้ง),8.385768144285093,9.543333333333333,1.2966653983940635,551.6985334862796,0.24922208616083275
238,926121,หนองกระทิง ,12.245027844073189,อ้อยตอ 1,เหนียว,25.14,หนองกระทิง ,8.103420843277645,อ้อยตอ 2,เหนียว,25.14,หนองกระทิง ,6.872734436564224,อ้อยน้ำราด,เหนียว,25.38,น้ำเสริม (1-3 ครั้ง),9.073727707971685,25.22,1.9846249620806553,486.1785750399376,0.37297048734889315
239,926122,หนองกระทิง ,18.228358208955225,อ้อยตอ 1,เหนียว,13.4,หนองกระทิง ,8.361940298507461,อ้อยตอ 2,เหนียว,13.4,หนองกระทิง ,9.91430646332607,อ้อยน้ำราด,เหนียว,13.77,น้ำเสริม (1-3 ครั้ง),12.168201656929584,13.523333333333333,5.079098911038555,191.46677037728048,1.0
240,926118,หนองกระทิง ,15.057607739665787,อ้อยตอ 1,เหนียว,22.74,หนองกระทิง ,8.938434476693052,อ้อยตอ 2,เหนียว,22.74,หนองกระทิง ,10.94760213143872,อ้อยน้ำราด,เหนียว,22.52,น้ำเสริม (1-3 ครั้ง),11.647881449265853,22.666666666666668,4.5587787033748235,241.02107586906442,1.0
241,926117,หนองกระทิง ,14.52471482889734,อ้อยตอ 1,เหนียว,21.04,หนองกระทิง ,10.613593155893536,อ้อยตอ 2,เหนียว,21.04,หนองกระทิง ,8.169059749884205,อ้อยน้ำราด,เหนียว,21.59,น้ำเสริม (1-3 ครั้ง),11.10245591155836,21.223333333333333,4.013353165667331,292.96636517453993,1.0
242,926116,หนองกระทิง ,16.573829531812724,อ้อยตอ 1,เหนียว,8.33,หนองกระทิง ,11.021608643457384,อ้อยตอ 2,เหนียว,8.33,หนองกระทิง ,,อ้อยตอ 3,เหนียว,0.0,น้ำเสริม (1-3 ครั้ง),13.797719087635054,5.553333333333334,6.708616341744024,36.27463411961674,1.0
243,926115,หนองกระทิง ,14.189443920829405,อ้อยตอ 1,เหนียว,21.22,หนองกระทิง ,8.793119698397739,อ้อยตอ 2,เหนียว,21.22,หนองกระทิง ,,อ้อยตอ 3,เหนียว,0.0,น้ำเสริม (1-3 ครั้ง),11.491281809613572,14.146666666666667,4.402179063722542,255.9353272645198,1.0
244,926113,หนองกระทิง ,11.094379639448569,อ้อยตอ 2,เหนียว,9.43,หนองกระทิง ,9.118769883351009,อ้อยตอ 3,เหนียว,9.43,หนองกระทิง ,10.632075471698116,อ้อยน้ำราด,เหนียว,9.54,น้ำเสริม (1-3 ครั้ง),10.281741664832564,9.466666666666667,3.192638918941535,371.12962676747287,1.0
245,926114,หนองกระทิง ,10.951583980872684,อ้อยตอ 2,เหนียว,16.73,หนองกระทิง ,13.257621040047818,อ้อยน้ำราด,เหนียว,16.73,หนองกระทิง ,6.128511655708309,อ้อยตอ 1,เหนียว,16.73,น้ำเสริม (1-3 ครั้ง),10.112572225542936,16.73,3.023469479651906,387.24100193791367,1.0
246,926110,หนองกระทิง ,11.886363636363637,อ้อยตอ 2,เหนียว,15.84,หนองกระทิง ,7.828914141414141,อ้อยตอ 3,เหนียว,15.84,หนองกระทิง ,4.512556342562782,อ้อยตอ 4,เหนียว,15.53,ชลประทาน (> 3 ครั้ง),8.075944706780186,15.736666666666666,0.9868419608891568,581.205527534366,0.20160885187814354
247,926104,หนองกระทิง ,15.634453781512605,อ้อยตอ 1,เหนียว,30.94,หนองกระทิง ,10.003232062055591,อ้อยตอ 2,เหนียว,30.94,หนองกระทิง ,6.87879767291532,อ้อยตอ 3,เหนียว,30.94,ชลประทาน (> 3 ครั้ง),10.83882783882784,30.94,3.74972509293681,318.07380067268474,1.0
248,926120,หนองกระทิง ,12.610793832095943,อ้อยตอ 1,เหนียว,35.02,หนองกระทิง ,6.420616790405482,อ้อยตอ 2,เหนียว,35.02,หนองกระทิง ,3.008013737836291,อ้อยน้ำราด,เหนียว,34.94,น้ำเสริม (1-3 ครั้ง),7.346474786779239,34.99333333333333,0.2573720408882094,650.6788532487419,0.11311487749992549
249,926106,หนองกระทิง ,20.36327739387956,อ้อยตอ 1,เหนียว,20.26,หนองกระทิง ,8.771964461994077,อ้อยตอ 2,เหนียว,20.26,หนองกระทิง ,,อ้อยน้ำราด,เหนียว,0.0,น้ำเสริม (1-3 ครั้ง),14.567620927936819,13.506666666666668,7.478518182045789,0.0,1.0
250,926124,หนองกระทิง ,13.804483837330553,อ้อยตอ 2,เหนียว,19.18,หนองกระทิง ,9.948383733055264,อ้อยน้ำราด,เหนียว,19.18,หนองกระทิง ,,อ้อยตอ 1,เหนียว,0.0,น้ำเสริม (1-3 ครั้ง),11.876433785192908,12.786666666666667,4.787331039301879,219.25418673315437,1.0
251,926123,หนองกระทิง ,12.466145833333336,อ้อยตอ 2,เหนียว,19.2,หนองกระทิง ,7.259895833333334,อ้อยน้ำราด,เหนียว,19.2,หนองกระทิง ,,อ้อยตอ 1,เหนียว,0.0,น้ำเสริม (1-3 ครั้ง),9.863020833333335,12.799999999999999,2.773918087442306,411.00780119597084,1.0
252,926125,หนองกระทิง ,10.35018050541516,อ้อยตอ 2,เหนียว,16.62,หนองกระทิง ,5.873345367027677,อ้อยต้นฝน,เหนียว,16.62,หนองกระทิง ,10.612808460634549,อ้อยตอ 1,เหนียว,17.02,น้ำเสริม (1-3 ครั้ง),8.945444777692463,16.753333333333334,1.856342031801434,498.395996971292,0.34833887113507833
253,913104,หนองมะค่า ,7.584319526627219,อ้อยตอ 2,เหนียว,13.52,หนองมะค่า ,22.11813393528969,อ้อยน้ำราด,เหนียว,13.29,หนองมะค่า ,7.218499635833941,อ้อยตอ 1,เหนียว,13.73,ชลประทาน (> 3 ครั้ง),12.306984365916952,13.513333333333334,5.217881620025922,178.24936952134072,1.0
254,913101,หนองมะค่า ,10.736842105263158,อ้อยตอ 2,เหนียว,15.2,หนองมะค่า ,10.982236842105264,อ้อยตอ 3,เหนียว,15.2,หนองมะค่า ,3.935568704799474,อ้อยน้ำราด,เหนียว,15.21,ชลประทาน (> 3 ครั้ง),8.551549217389299,15.203333333333333,1.4624464714982697,535.9098598573077,0.2769624062422309
255,913103,หนองมะค่า ,6.449841605068637,อ้อยตอ 2,เหนียว,9.47,หนองมะค่า ,7.176408076514346,อ้อยน้ำราด,เหนียว,9.41,หนองมะค่า ,10.738120380147834,อ้อยตอ 1,เหนียว,9.47,ชลประทาน (> 3 ครั้ง),8.121456687243606,9.450000000000001,1.0323539413525769,576.8710532045164,0.20824110028602888
256,913102,หนองมะค่า ,9.211184694628404,อ้อยตอ 2,เหนียว,13.59,หนองมะค่า ,18.863870493009568,อ้อยตอ 3,เหนียว,13.59,หนองมะค่า ,7.19131714495953,อ้อยตอ 4,เหนียว,13.59,ชลประทาน (> 3 ครั้ง),11.755457444199166,13.589999999999998,4.666354698308137,230.7757430182727,1.0
257,913112,หนองมะค่า ,10.594713656387665,อ้อยตอ 2,เหนียว,9.08,หนองมะค่า ,3.3281938325991187,อ้อยตอ 3,เหนียว,9.08,หนองมะค่า ,4.674351585014409,อ้อยน้ำราด,เหนียว,6.94,,6.199086358000398,8.366666666666667,0.0,675.1904761904761,0.03602734997193492
258,913110,หนองมะค่า ,11.456866804692892,อ้อยตอ 2,เหนียว,28.98,หนองมะค่า ,6.2747321991178335,อ้อยน้ำราด,เหนียว,15.87,หนองมะค่า ,6.512674271229404,อ้อยตอ 1,เหนียว,15.78,ชลประทาน (> 3 ครั้ง),8.081424425013376,20.21,0.9923216791223464,580.6836496073955,0.2024006195077342
259,913113,หนองมะค่า ,5.622988505747127,อ้อยตอ 2,เหนียว,17.4,หนองมะค่า ,3.7488505747126433,อ้อยตอ 3,เหนียว,17.4,หนองมะค่า ,7.152445961319683,อ้อยตอ 4,เหนียว,17.58,ชลประทาน (> 3 ครั้ง),5.508095013926485,17.459999999999997,0.0,675.1904761904761,0.015648678115067316
260,913115,หนองมะค่า ,8.446808510638297,อ้อยตอ 1,เหนียว,10.81,หนองมะค่า ,3.172987974098057,อ้อยต้นฝน,เหนียว,10.81,หนองมะค่า ,5.970220941402498,อ้อยตอ 1,เหนียว,10.41,ชลประทาน (> 3 ครั้ง),5.863339142046283,10.676666666666668,0.0,675.1904761904761,0.024360758796588913
261,913114,หนองมะค่า ,9.234279354479687,อ้อยตอ 1,เหนียว,17.97,หนองมะค่า ,7.240957150806901,อ้อยต้นฝน,เหนียว,17.97,หนองมะค่า ,3.686908077994429,อ้อยตอ 1,เหนียว,17.95,ชลประทาน (> 3 ครั้ง),6.720714861093672,17.963333333333335,0.0,675.1904761904761,0.06286474685514586
262,913116,หนองมะค่า ,13.06934628975265,อ้อยตอ 2,เหนียว,22.64,หนองมะค่า ,8.611749116607772,อ้อยตอ 3,เหนียว,22.64,หนองมะค่า ,9.351148409893993,อ้อยน้ำราด,เหนียว,22.64,ชลประทาน (> 3 ครั้ง),10.344081272084805,22.64,3.254978526193776,365.1925213148785,1.0
263,913108,หนองมะค่า ,9.643218033424018,อ้อยตอ 1,เหนียว,77.19,หนองมะค่า ,9.61976940018137,อ้อยตอ 2,เหนียว,77.19,หนองมะค่า ,8.247278382581648,อ้อยน้ำราด,เหนียว,77.16,ชลประทาน (> 3 ครั้ง),9.170088605395678,77.17999999999999,2.080985859504649,477.00134671384296,0.3918271046944644
264,913106,หนองมะค่า ,9.70392584514722,อ้อยน้ำราด,เหนียว,18.34,หนองมะค่า ,9.020485175202158,อ้อยน้ำราด,เหนียว,18.55,หนองมะค่า ,6.991223258365332,อ้อยตอ 1,เหนียว,18.23,ชลประทาน (> 3 ครั้ง),8.571878092904903,18.373333333333335,1.4827753470138738,533.9737764748692,0.28046528688909095
265,913105,หนองมะค่า ,9.763978811065332,อ้อยน้ำราด,เหนียว,16.99,หนองมะค่า ,4.172985781990522,อ้อยน้ำราด,เหนียว,16.88,หนองมะค่า ,7.267740011926058,อ้อยตอ 1,เหนียว,16.77,ชลประทาน (> 3 ครั้ง),7.068234868327305,16.88,0.0,675.1904761904761,0.08804804047319215
266,913109,หนองมะค่า ,8.535040431266845,อ้อยตอ 2,เหนียว,14.84,หนองมะค่า ,16.955040871934603,อ้อยน้ำราด,เหนียว,14.68,หนองมะค่า ,10.561904761904763,อ้อยตอ 1,เหนียว,14.7,ชลประทาน (> 3 ครั้ง),12.017328688368737,14.74,4.928225942477708,205.8356245259326,1.0
267,910101,หนองปรือ,13.098012337217272,อ้อยตอ 1,ทราย ,29.18,หนองปรือ,9.185400959561344,อ้อยตอ 2,ทราย ,29.18,หนองปรือ,,พักดิน,ทราย,,น้ำเสริม (1-3 ครั้ง),11.141706648389308,29.18,4.052603902498278,289.22819976206875,1.0
268,910103,หนองปรือ,13.012553495007134,อ้อยตอ 1,ทราย ,35.05,หนองปรือ,3.558059914407989,อ้อยตอ 2,ทราย ,35.05,หนองปรือ,,พักดิน,ทราย,,น้ำเสริม (1-3 ครั้ง),8.285306704707562,35.05,1.1962039588165325,561.2662896365207,0.23316006813468027
269,910104,หนองปรือ,10.564606741573034,อ้อยตอ 1,ทราย ,17.8,หนองปรือ,10.964044943820223,อ้อยน้ำราด,ทราย ,17.8,หนองปรือ,5.6563205417607225,อ้อยตอ 1,ทราย,17.72,ชลประทาน (> 3 ครั้ง),9.061657409051326,17.773333333333333,1.972554663160297,487.32812731806695,0.3706287537849585
270,910105,หนองปรือ,12.548587841072282,อ้อยน้ำราด,ทราย ,20.89,หนองปรือ,9.327429392053611,อ้อยตอ 1,ทราย ,20.89,หนองปรือ,6.449492508458192,อ้อยตอ 2,ทราย,20.69,,9.441836580528028,20.823333333333334,2.3527338346369984,451.1205871774287,0.44624847651224114
271,910106,หนองปรือ,11.434086242299792,อ้อยน้ำราด,ทราย ,24.35,หนองปรือ,8.08747433264887,อ้อยตอ 1,ทราย ,24.35,หนองปรือ,5.954414784394251,อ้อยตอ 2,ทราย,24.35,,8.491991786447636,24.350000000000005,1.402889040556607,541.5819961374659,0.2668250145518195
272,910107,หนองปรือ,6.070733863837312,อ้อยตอ 2,ทราย ,11.31,หนองปรือ,9.108171941426548,อ้อยน้ำราด,ทราย ,21.17,หนองปรือ,3.3795724465558195,อ้อยตอ 1,ทราย,21.05,ชลประทาน (> 3 ครั้ง),6.186159417273227,17.843333333333334,0.0,675.1904761904761,0.03550572355023243
273,910108,หนองปรือ,9.644254892122428,อ้อยตอ 2,ทราย ,19.93,หนองปรือ,8.22376493380691,อ้อยน้ำราด,ทราย ,30.97,หนองปรือ,4.723552894211577,อ้อยตอ 1,ทราย,30.06,ชลประทาน (> 3 ครั้ง),7.530524240046972,26.986666666666665,0.4414214941559429,633.1503338899101,0.13227416320594287
274,910110,หนองปรือ,10.870734421364984,อ้อยตอ 1,เหนียว,53.92,หนองปรือ,7.0370919881305625,อ้อยตอ 2,เหนียว,53.92,หนองปรือ,5.712528193561616,อ้อยน้ำราด,เหนียว,48.77,ชลประทาน (> 3 ครั้ง),7.873451534352388,52.20333333333334,0.7843487884613589,600.4905915751086,0.17366690971868254
275,910112,หนองปรือ,6.433082341510809,อ้อยน้ำราด,เหนียว,41.17,หนองปรือ,15.51056594607724,อ้อยน้ำราด,เหนียว,41.17,หนองปรือ,11.505853658536584,อ้อยตอ 1,เหนียว,41.0,ชลประทาน (> 3 ครั้ง),11.149833982041542,41.11333333333334,4.060731236150513,288.45416798566544,1.0
276,910111,หนองปรือ,11.232810615199035,อ้อยตอ 1,เหนียว,24.87,หนองปรือ,7.766787293928426,อ้อยตอ 2,เหนียว,24.87,หนองปรือ,2.756789137380192,อ้อยตอ 3,เหนียว,25.04,ชลประทาน (> 3 ครั้ง),7.252129015502551,24.926666666666666,0.1630262696115219,659.6641647989027,0.10410002827423787
277,910113,หนองปรือ,9.80487148432243,อ้อยตอ 1,เหนียว,148.62,หนองปรือ,5.924640021531421,อ้อยตอ 2,เหนียว,148.62,หนองปรือ,5.465358527131783,อ้อยน้ำราด,เหนียว,123.84,ชลประทาน (> 3 ครั้ง),7.064956677661878,140.36,0.0,675.1904761904761,0.08777965731943377
278,910116,หนองปรือ,5.110288065843621,อ้อยตอ 2,ทราย ,12.150000000000002,หนองปรือ,7.521464226289517,อ้อยตุลาคม,ทราย ,30.05,หนองปรือ,5.474644549763032,อ้อยตอ 1,ทราย,42.2,ชลประทาน (> 3 ครั้ง),6.03546561396539,28.133333333333336,0.0,675.1904761904761,0.029869525513727634
279,910117,หนองปรือ,6.811,อ้อยตอ 2,ทราย ,10.0,หนองปรือ,12.821008403361343,อ้อยตุลาคม,ทราย ,11.9,หนองปรือ,6.327261687917426,อ้อยตอ 1,ทราย,16.47,ชลประทาน (> 3 ครั้ง),8.653090030426256,12.79,1.5639872845352265,526.2393062347403,0.294668961652925
280,910118,หนองปรือ,9.421,อ้อยตอ 2,ทราย ,10.0,หนองปรือ,12.420902612826604,อ้อยน้ำราด,ทราย ,21.05,หนองปรือ,4.583992554676594,อ้อยตอ 1,ทราย,21.49,ชลประทาน (> 3 ครั้ง),8.808631722501065,17.513333333333332,1.719528976610036,511.42581175142516,0.3227587508742028
281,910119,หนองปรือ,15.79073482428115,อ้อยน้ำราด,ทราย ,6.26,หนองปรือ,9.670926517571884,อ้อยตอ 1,ทราย ,6.26,หนองปรือ,9.819571865443423,อ้อยน้ำราด,ทราย,6.54,ชลประทาน (> 3 ครั้ง),11.76041106909882,6.353333333333333,4.671308323207791,230.3039692183056,1.0
282,910120,หนองปรือ,8.741562381494122,อ้อยตอ 2,ทราย ,52.74,หนองปรือ,10.415555555555557,อ้อยน้ำราด,ทราย ,45.0,หนองปรือ,8.015687015687016,อ้อยตอ 1,ทราย,52.91,ชลประทาน (> 3 ครั้ง),9.05760165091223,50.21666666666667,1.9684989050212014,487.7143899979808,0.3698429742395436
283,920111,ลำอีซู ,11.934871099050204,อ้อยตอ 1,ทราย ,22.11,ลำอีซู ,5.819990954319313,อ้อยตอ 2,ทราย ,22.11,ลำอีซู ,7.06808510638298,อ้อยน้ำราด,ทราย,21.15,ชลประทาน (> 3 ครั้ง),8.2743157199175,21.790000000000003,1.18521297402647,562.3130500927172,0.23143836224606507
284,920108,ลำอีซู ,9.71221405228758,อ้อยตอ 1,ทราย ,48.96,ลำอีซู ,6.550339715873997,อ้อยตอ 2,ทราย ,48.57,ลำอีซู ,,พักดิน,ทราย,,ชลประทาน (> 3 ครั้ง),8.131276884080789,48.765,1.0421741381897593,575.9357963628801,0.20968885536216147
285,920110,ลำอีซู ,11.14,อ้อยน้ำราด,ทราย ,12.0,ลำอีซู ,2.107441755258991,อ้อยตอ 1,ทราย ,44.21,ลำอีซู ,,พักดิน,ทราย,,ชลประทาน (> 3 ครั้ง),6.623720877629496,28.105,0.0,675.1904761904761,0.0569479084702447
286,920106,ลำอีซู ,9.718268090154211,อ้อยตอ 1,ทราย ,67.44,ลำอีซู ,7.852758007117439,อ้อยตอ 2,ทราย ,67.44,ลำอีซู ,10.836963007159904,อ้อยน้ำราด,ทราย,67.04,ชลประทาน (> 3 ครั้ง),9.469329701477184,67.30666666666667,2.3802269555861546,448.5021947060805,0.4518294520323556
287,920103,ลำอีซู ,12.41271162919789,อ้อยตุลาคม,ทราย ,36.03,ลำอีซู ,1.324764353041988,อ้อยตอ 1,ทราย ,23.340000000000003,ลำอีซู ,7.757155247181267,อ้อยตุลาคม,ทราย,11.53,น้ำเสริม (1-3 ครั้ง),7.164877076473715,23.633333333333336,0.07577433058268568,667.9738732778394,0.0962373621975452
288,920102,ลำอีซู ,11.662594776748106,อ้อยตุลาคม,ทราย ,23.74,ลำอีซู ,2.640690817186184,อ้อยตอ 1,ทราย ,23.74,ลำอีซู ,,พักดิน,ทราย,,น้ำเสริม (1-3 ครั้ง),7.151642796967145,23.74,0.06254005107611604,669.2342808498937,0.09508393811267074
289,919103,ทุ่งโป่ง ,8.115072933549433,อ้อยตอ 1,เหนียว,24.68,ทุ่งโป่ง ,8.927095990279465,อ้อยน้ำราด,ทราย ,24.69,ทุ่งโป่ง ,8.309842041312272,อ้อยตอ 1,ทราย,24.69,ชลประทาน (> 3 ครั้ง),8.450670321713723,24.686666666666667,1.3615675758226935,545.517373731172,0.2599034718545401
290,919104,ทุ่งโป่ง ,6.515399610136454,อ้อยตอ 1,เหนียว,25.65,ทุ่งโป่ง ,11.346986089644512,อ้อยน้ำราด,เหนียว,25.88,ทุ่งโป่ง ,8.111499611499612,อ้อยตอ 1,เหนียว,25.74,ชลประทาน (> 3 ครั้ง),8.657961770426859,25.756666666666664,1.5688590245358291,525.7753309965876,0.2955314573450475
291,919105,ทุ่งโป่ง ,6.974960876369327,อ้อยตอ 1,เหนียว,19.17,ทุ่งโป่ง ,9.829931972789115,อ้อยน้ำราด,เหนียว,19.11,ทุ่งโป่ง ,7.229938271604938,อ้อยตอ 1,เหนียว,19.44,ชลประทาน (> 3 ครั้ง),8.011610373587793,19.24,0.9225076276967634,587.3326068860225,0.19245261231141048
292,919109,ทุ่งโป่ง ,8.774257425742574,อ้อยตอ 2,เหนียว,15.15,ทุ่งโป่ง ,12.420386409060624,อ้อยน้ำราด,เหนียว,15.01,ทุ่งโป่ง ,11.270252324037186,อ้อยตอ 1,เหนียว,15.06,ชลประทาน (> 3 ครั้ง),10.821632052946795,15.073333333333332,3.7325293070557652,319.7114945661176,1.0
293,919108,ทุ่งโป่ง ,13.106197897789055,อ้อยตอ 1,เหนียว,27.59,ทุ่งโป่ง ,6.420804639362088,อ้อยตอ 2,เหนียว,27.59,ทุ่งโป่ง ,8.324010170722849,อ้อยน้ำราด,เหนียว,27.53,ชลประทาน (> 3 ครั้ง),9.283670902624664,27.570000000000004,2.1945681567336344,466.1839850729872,0.414381228278236
294,919107,ทุ่งโป่ง ,12.801753531417434,อ้อยตอ 1,เหนียว,20.53,ทุ่งโป่ง ,11.220097487814025,อ้อยน้ำราด,เหนียว,26.67,ทุ่งโป่ง ,13.00787401574803,อ้อยตอ 1,เหนียว,26.67,ชลประทาน (> 3 ครั้ง),12.343241678326498,24.623333333333335,5.254138932435469,174.796292149003,1.0
295,919106,ทุ่งโป่ง ,11.862068965517242,อ้อยตอ 1,เหนียว,17.11,ทุ่งโป่ง ,8.611922852133254,อ้อยตอ 2,เหนียว,17.11,ทุ่งโป่ง ,8.070642733063115,อ้อยน้ำราด,เหนียว,17.27,ชลประทาน (> 3 ครั้ง),9.514878183571204,17.16333333333333,2.4257754376801746,444.16424403045954,0.46109603955018263
296,919117,ทุ่งโป่ง ,6.809137055837563,อ้อยตอ 2,เหนียว,19.7,ทุ่งโป่ง ,13.802882141019042,อ้อยน้ำราด,เหนียว,19.43,ทุ่งโป่ง ,12.966309341500766,อ้อยตอ 1,เหนียว,19.59,ชลประทาน (> 3 ครั้ง),11.192776179452457,19.573333333333334,4.103673433561427,284.36443489891167,1.0
297,919118,ทุ่งโป่ง ,13.427858924118276,อ้อยตอ 3,เหนียว,56.14,ทุ่งโป่ง ,12.298648167911775,อ้อยน้ำราด,เหนียว,56.22,ทุ่งโป่ง ,11.677993239637075,อ้อยตอ 1,เหนียว,56.21,ชลประทาน (> 3 ครั้ง),12.468166777222374,56.19,5.379064031331344,162.8986636827291,1.0
298,919119,ทุ่งโป่ง ,11.300019018638263,อ้อยตอ 1,เหนียว,105.16,ทุ่งโป่ง ,8.84467469429665,อ้อยน้ำราด,เหนียว,107.13,ทุ่งโป่ง ,10.810578450612091,อ้อยตอ 1,เหนียว,107.01,ชลประทาน (> 3 ครั้ง),10.318424054515669,106.43333333333334,3.2293213086246393,367.6360658452724,1.0
